Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1994-05-08,,82087.94,,,,1692.79,,,46140.83,,,,24146.35,42919.73,150842.9,,,,,77762.82,,,,,,,,,37586.71,,16446.98,38202.6,,,,10650.63,,
1994-05-09,,82207.54,,,,2227.66,,,43083.99,,,,24121.26,42931.3,141159.73,,,,,77198.97,,,,,,,,,37128.31,,16616.76,37841.57,,,,10674.78,,
1994-05-10,,85122.95,,,,2361.26,,,43784.8,,,,24170.5,42822.12,138706.06,,,,,78846.16,,,,,,,,,37197.94,,16341.17,38231.88,,,,10879.8,,
1994-05-11,,85691.65,,,,2421.24,,,45506.2,,,,23805.42,43188.37,138935.69,,,,,81789.54,,,,,,,,,37536.7,,16117.34,38302.28,,,,11056.49,,
1994-05-12,,85636.67,,,,2470.3,,,46486.73,,,,23867.81,43436.13,141410.82,,,,,79117.82,,,,,,,,,37466.5,,12954.28,38137.81,,,,10880.29,,
1994-05-13,,86661.62,,,,2488.18,,,46884.47,,,,23510.01,43428.94,145868.92,,,,,77872.55,,,,,,,,,37761.34,,14381.75,38740.3,,,,11340.04,,
1994-05-14,,87148.37,,,,2264.2,,,47513.7,,,,23280.12,43308.81,157421.41,,,,,82384.65,,,,,,,,,37913.9,,17262.33,38581.51,,,,11119.21,,
1994-05-15,,90509.02,,,,2548.09,,,47832.86,,,,23691.37,44124.35,158944.68,,,,,85202.71,,,,,,,,,38144.48,,21582.2,38122.78,,,,11647.22,,
1994-05-16,,90822.82,,,,2949.36,,,50657.87,,,,24091.07,44544.51,161931.52,,,,,87926.85,,,,,,,,,38157.45,,28100.08,37496.76,,,,11815.41,,
1994-05-17,,92124.68,,,,3037.76,,,50997.31,,,,24824.49,44505.54,160270.65,,,,,94015.68,,,,,,,,,38480.38,,25118.64,36439.29,,,,11917.74,,
1994-05-18,,92529.03,,,,3004.36,,,48601.58,,,,24731.61,44487.25,162382.25,,,,,91507.33,,,,,,,,,38338.15,,20083.91,35148.91,,,,11662.92,,
1994-05-19,,91921.17,,,,2923.54,,,48037.34,,,,24462.73,44428.44,161592.65,,,,,91216.24,,,,,,,,,38215.29,,23959.85,33873.43,,,,11964.36,,
1994-05-20,,91776.33,,,,2371.82,,,47687.25,,,,25048.14,44405.72,162074.83,,,,,90146.21,,,,,,,,,38509.02,,22281.52,34240.85,,,,11937.01,,
1994-05-21,,91618.06,,,,2284.06,,,47871.71,,,,24989.27,44638.33,162792.46,,,,,85143.22,,,,,,,,,39415.12,,23855.4,34602.6,,,,11988.66,,
1994-05-22,,90575.6,,,,3799.86,,,47941.0,,,,25485.03,45335.18,163494.24,,,,,84978.65,,,,,,,,,38638.11,,25829.58,32380.61,,,,11945.67,,
1994-05-23,,90490.67,,,,3758.81,,,48520.93,,,,25508.67,46228.75,162841.94,,,,,91722.54,,,,,,,,,38574.3,,27502.79,30808.26,,,,11986.47,,
1994-05-24,,91283.78,,,,4250.79,,,49161.78,,,,25864.73,46280.36,163154.17,,,,,99166.35,,,,,,,,,38730.46,,27593.94,30044.21,,,,11660.85,,
1994-05-25,,93641.4,,,,3755.37,,,48873.25,,,,25167.04,45611.06,165568.02,,,,,99887.94,,,,,,,,,38850.07,,27477.24,31224.34,,,,14315.76,,
1994-05-26,,94717.13,,,,4351.92,,,46820.1,,,,24641.87,44885.73,166651.89,,,,,102005.88,,,,,,,,,38598.08,,27406.52,30376.25,,,,12952.51,,
1994-05-27,,95795.38,,,,4394.6,,,46626.92,,,,24602.84,45134.88,167671.2,,,,,104242.2,,,,,,,,,38390.84,,27479.52,30587.72,,,,15069.14,,
1994-05-28,,95462.71,,,,4858.9,,,46449.68,,,,24269.07,45262.59,166288.48,,,,,103393.95,,,,,,,,,38245.55,,28037.93,31801.75,,,,15081.65,,
1994-05-29,,104989.73,,,,4949.03,,,45197.84,,,,24463.58,45635.9,160042.42,,,,,105101.03,,,,,,,,,38067.87,,27326.65,32550.99,,,,15900.39,,
1994-05-30,,102049.46,,,,5110.02,,,44797.99,,,,24881.3,45348.39,159146.99,,,,,104736.76,,,,,,,,,38132.87,,27038.75,32558.22,,,,14808.09,,
1994-05-31,,97822.76,,,,5366.38,,,44720.63,,,,24889.89,45895.32,159086.18,,,,,103821.9,,,,,,,,,38294.22,,24875.06,32840.9,,,,13883.65,,
1994-06-01,,95676.26,,,,5495.78,,,44916.48,,,,23938.17,45824.99,159394.37,,,,,104407.2,,,,,,,,,38540.02,,23763.25,33228.71,,,,13583.04,,
1994-06-02,,95543.0,,,,4342.23,,,45179.98,,,,24010.0,46365.03,159397.98,,,,,105904.19,,,,,,,,,38312.86,,23033.16,32222.9,,,,13823.83,,
1994-06-03,,98154.26,,,,5099.01,,,44275.36,,,,24049.03,46215.59,159438.81,,,,,109355.83,,,,,,,,,38604.44,,22689.04,31951.9,,,,13967.6,,
1994-06-04,,105859.94,,,,4407.66,,,45069.4,,,,23482.79,45833.18,159521.8,,,,,111520.44,,,,,,,,,39210.06,,21867.25,31260.37,,,,14419.48,,
1994-06-05,,108136.23,,,,3775.25,,,46071.06,,,,23267.54,45732.8,159677.93,,,,,111667.45,,,,,,,,,39290.69,,20957.13,32506.32,,,,16136.54,,
1994-06-06,,104003.86,,,,3798.05,,,44497.68,,,,23458.05,45325.45,157604.39,,,,,111183.16,,,,,,,,,39178.81,,20791.91,33721.34,,,,17119.45,,
1994-06-07,,96027.17,,,,4241.61,,,44461.78,,,,23547.96,44505.16,154880.02,,,,,110351.43,,,,,,,,,38752.83,,19924.98,36533.51,,,,16254.15,,
1994-06-08,,95316.29,,,,3670.36,,,44986.64,,,,24254.39,44245.79,153320.18,,,,,111345.96,,,,,,,,,38811.75,,19725.07,36627.2,,,,15695.7,,
1994-06-09,,99004.89,,,,3197.61,,,46206.36,,,,24242.44,43298.35,152765.06,,,,,103482.9,,,,,,,,,38783.08,,19231.34,36818.71,,,,15514.58,,
1994-06-10,,97813.84,,,,3002.74,,,44619.16,,,,23951.17,44296.46,149465.74,,,,,91979.53,,,,,,,,,39524.14,,17996.51,36494.59,,,,16293.77,,
1994-06-11,,96779.99,,,,2948.22,,,44453.54,,,,23773.95,43529.66,149996.79,,,,,85437.92,,,,,,,,,40260.28,,13822.01,40054.14,,,,16789.79,,
1994-06-12,,93972.02,,,,3154.4,,,44481.58,,,,23311.25,44119.06,148924.81,,,,,81367.12,,,,,,,,,39887.62,,11695.26,40411.08,,,,16758.97,,
1994-06-13,,91303.56,,,,3285.56,,,44321.71,,,,22601.71,43477.87,148964.79,,,,,77853.72,,,,,,,,,39885.36,,11295.01,42290.14,,,,14976.43,,
1994-06-14,,88969.41,,,,3509.42,,,44179.79,,,,22507.48,43919.36,147959.21,,,,,77012.36,,,,,,,,,39560.28,,10904.53,46576.85,,,,14351.52,,
1994-06-15,,82099.35,,,,4216.09,,,43977.14,,,,22495.24,44305.61,146713.67,,,,,79338.6,,,,,,,,,40291.52,,11257.1,45763.7,,,,14036.18,,
1994-06-16,,83117.11,,,,3989.55,,,44073.32,,,,22362.58,43609.38,144315.18,,,,,85127.51,,,,,,,,,40209.12,,11790.7,45880.14,,,,13899.28,,
1994-06-17,,88096.91,,,,4328.88,,,44288.43,,,,22523.19,43191.11,132648.57,,,,,98706.35,,,,,,,,,40063.19,,9535.79,45339.19,,,,13950.65,,
1994-06-18,,85137.48,,,,4511.88,,,44278.86,,,,22742.38,42969.11,132508.58,,,,,100043.07,,,,,,,,,39491.65,,10422.89,44770.52,,,,14042.59,,
1994-06-19,,85184.13,,,,4419.02,,,45220.65,,,,21505.42,43381.69,131848.97,,,,,102592.04,,,,,,,,,39403.82,,10741.77,42839.2,,,,12049.2,,
1994-06-20,,88040.64,,,,4389.77,,,48147.04,,,,20070.9,43203.35,132105.94,,,,,104043.47,,,,,,,,,39381.83,,10683.27,43335.7,,,,11820.54,,
1994-06-21,,95276.28,,,,4563.73,,,52884.94,,,,19612.62,41525.72,133135.54,,,,,104136.91,,,,,,,,,38908.48,,10648.54,42639.73,,,,12061.13,,
1994-06-22,,93178.1,,,,4422.04,,,53878.26,,,,19498.01,40860.56,132637.84,,,,,103790.1,,,,,,,,,39836.19,,9729.99,41693.27,,,,12074.61,,
1994-06-23,,88366.6,,,,4819.29,,,54163.2,,,,19478.8,40474.81,133387.15,,,,,104034.16,,,,,,,,,40089.91,,9753.33,40324.42,,,,11937.36,,
1994-06-24,,84907.08,,,,4830.55,,,54394.72,,,,19578.57,39864.78,132302.41,,,,,104934.72,,,,,,,,,39865.94,,9643.44,38934.29,,,,11799.76,,
1994-06-25,,79652.74,,,,4505.74,,,54505.07,,,,20019.8,39408.32,131819.03,,,,,105530.25,,,,,,,,,39701.42,,10149.67,38495.0,,,,11639.3,,
1994-06-26,,75296.32,,,,4231.14,,,54159.58,,,,20120.3,39133.08,137275.32,,,,,105023.04,,,,,,,,,39486.11,,9691.33,37060.98,,,,11630.72,,
1994-06-27,,74181.95,,,,3906.31,,,53724.82,,,,19190.84,39930.22,139337.38,,,,,105288.73,,,,,,,,,38897.03,,9417.58,36498.9,,,,11804.38,,
1994-06-28,,73470.98,,,,4474.08,,,53739.16,,,,18703.31,40162.47,138565.51,,,,,104070.15,,,,,,,,,38151.55,,9579.52,37004.36,,,,11808.76,,
1994-06-29,,70779.83,,,,4637.68,,,54066.36,,,,18617.79,40422.41,138242.02,,,,,104508.39,,,,,,,,,38402.6,,9490.18,36882.75,,,,11477.55,,
1994-06-30,,69862.71,,,,4898.24,,,54127.45,,,,18612.71,39973.33,137010.93,,,,,103952.34,,,,,,,,,37398.99,,9523.8,32909.83,,,,10274.53,,
1994-07-01,,69843.82,,,,5030.91,,,54154.27,,,,18640.56,40019.97,134224.31,,,,,105097.18,,,,,,,,,36464.89,,9622.51,26387.5,,,,9904.92,,
1994-07-02,,68330.62,,,,5705.12,,,54129.85,,,,18602.42,39568.78,130920.57,,,,,111011.28,,,,,,,,,35721.62,,9666.53,26170.55,,,,9646.11,,
1994-07-03,,67012.22,,,,5974.58,,,54379.57,,,,18324.62,38438.95,128999.9,,,,,111575.23,,,,,,,,,34857.23,,9670.97,25830.87,,,,9111.39,,
1994-07-04,,66896.88,,,,6268.7,,,54360.7,,,,18031.24,38133.63,124597.61,,,,,111510.36,,,,,,,,,34433.41,,9673.88,25719.14,,,,8906.86,,
1994-07-05,,66090.15,,,,6200.33,,,54753.93,,,,17975.9,37009.96,121429.47,,,,,110203.81,,,,,,,,,32827.33,,9573.96,25171.88,,,,8823.0,,
1994-07-06,,65929.82,,,,5335.12,,,54768.45,,,,17908.27,36467.65,122788.56,,,,,108680.52,,,,,,,,,32324.88,,9696.87,24243.75,,,,8623.85,,
1994-07-07,,65812.78,,,,4946.83,,,57036.8,,,,17752.72,32880.64,123375.66,,,,,108254.52,,,,,,,,,31952.01,,8888.64,24300.71,,,,8761.76,,
1994-07-08,,66725.25,,,,5040.5,,,57181.68,,,,17844.63,29496.95,124403.34,,,,,106488.71,,,,,,,,,31887.4,,9124.51,24222.32,,,,8404.2,,
1994-07-09,,68091.84,,,,4966.09,,,56607.15,,,,17784.13,29276.41,122933.98,,,,,108729.24,,,,,,,,,29407.79,,9488.1,23937.08,,,,8248.97,,
1994-07-10,,65798.13,,,,5195.26,,,56670.41,,,,17736.18,29173.68,118466.89,,,,,106698.35,,,,,,,,,28600.2,,9478.84,23204.17,,,,8559.89,,
1994-07-11,,65548.98,,,,4972.85,,,55793.45,,,,17575.69,28470.57,113596.44,,,,,102711.01,,,,,,,,,27564.66,,9288.98,26511.81,,,,8240.65,,
1994-07-12,,64743.74,,,,4977.26,,,60206.27,,,,17388.01,28321.48,109968.05,,,,,101075.72,,,,,,,,,26749.95,,9270.09,27666.06,,,,7798.78,,
1994-07-13,,65100.7,,,,7579.96,,,60116.88,,,,17256.7,27943.07,109658.58,,,,,100460.64,,,,,,,,,27917.06,,9999.21,28289.31,,,,7351.77,,
1994-07-14,,63194.61,,,,6115.17,,,60190.28,,,,17008.8,27414.55,107657.27,,,,,99463.71,,,,,,,,,27231.48,,9662.82,30297.86,,,,7243.97,,
1994-07-15,,64182.9,,,,7518.22,,,59870.61,,,,16887.51,27252.23,103604.11,,,,,101309.21,,,,,,,,,24901.26,,8348.74,30091.6,,,,7346.15,,
1994-07-16,,63958.79,,,,7809.58,,,60204.54,,,,16706.18,27900.12,100660.73,,,,,102386.64,,,,,,,,,27231.26,,8436.84,28472.86,,,,7281.98,,
1994-07-17,,62274.07,,,,7456.02,,,60286.68,,,,16640.82,27597.99,101220.16,,,,,102515.97,,,,,,,,,27442.85,,8409.05,29264.32,,,,7300.09,,
1994-07-18,,65676.07,,,,5602.32,,,60477.27,,,,16540.74,27560.81,100284.55,,,,,100177.01,,,,,,,,,27168.26,,8130.75,29025.05,,,,7588.31,,
1994-07-19,,68715.47,,,,5013.84,,,60783.99,,,,16221.1,27225.02,100970.28,,,,,99526.38,,,,,,,,,26981.91,,8004.93,33256.52,,,,7700.37,,
1994-07-20,,70736.4,,,,5734.92,,,60620.64,,,,16278.2,27137.06,100712.64,,,,,100731.12,,,,,,,,,24841.6,,7812.85,34901.23,,,,7682.43,,
1994-07-21,,70181.5,,,,5645.01,,,59651.29,,,,16253.71,27215.92,101594.1,,,,,101755.92,,,,,,,,,24029.53,,7963.22,37663.53,,,,7802.54,,
1994-07-22,,69190.89,,,,5613.84,,,58303.07,,,,16222.88,25254.52,100401.56,,,,,100126.52,,,,,,,,,24208.47,,8023.6,38977.23,,,,7792.57,,
1994-07-23,,70713.15,,,,5478.48,,,57783.9,,,,16130.52,24896.75,98257.84,,,,,100443.54,,,,,,,,,24124.98,,8024.06,39202.92,,,,7497.51,,
1994-07-24,,70643.45,,,,5483.81,,,57468.92,,,,15687.91,24899.83,96923.54,,,,,97242.36,,,,,,,,,23657.47,,7944.36,36523.07,,,,7436.83,,
1994-07-25,,69154.28,,,,5723.5,,,56715.17,,,,15192.46,24456.6,96377.85,,,,,95169.09,,,,,,,,,22677.12,,7963.36,36447.97,,,,7435.26,,
1994-07-26,,69311.26,,,,5454.8,,,56989.77,,,,15173.71,24298.67,93101.43,,,,,95189.71,,,,,,,,,22064.56,,7971.74,35125.6,,,,7234.22,,
1994-07-27,,65907.08,,,,5641.33,,,56513.68,,,,14947.39,21693.99,90098.59,,,,,97213.43,,,,,,,,,22729.28,,8021.97,34600.44,,,,7320.84,,
1994-07-28,,62700.18,,,,5369.11,,,51212.35,,,,14223.09,22011.91,87834.34,,,,,95972.4,,,,,,,,,22800.0,,8103.69,34322.64,,,,7364.54,,
1994-07-29,,62301.77,,,,5507.52,,,50441.7,,,,14094.03,22191.21,83127.7,,,,,96824.49,,,,,,,,,23065.17,,8130.24,34687.2,,,,7463.5,,
1994-07-30,,57343.55,,,,5240.69,,,49920.96,,,,14233.8,22962.8,84344.2,,,,,96103.71,,,,,,,,,22957.17,,8067.43,34575.73,,,,7342.62,,
1994-07-31,,57779.29,,,,5087.72,,,49707.71,,,,13506.82,22946.51,88849.33,,,,,95560.74,,,,,,,,,22533.26,,8056.43,34230.05,,,,7191.85,,
1994-08-01,,55595.12,,,,5271.11,,,49982.66,,,,13301.5,22846.42,88443.56,,,,,95732.54,,,,,,,,,22337.6,,7978.47,33430.85,,,,7030.26,,
1994-08-02,,54612.29,,,,4831.66,,,49399.46,,,,13020.93,22882.31,83867.1,,,,,96335.73,,,,,,,,,22654.39,,7987.76,33046.43,,,,7165.84,,
1994-08-03,,56290.36,,,,5632.36,,,48637.03,,,,12896.48,22004.47,81648.66,,,,,95010.97,,,,,,,,,22499.36,,8024.88,29578.4,,,,6978.43,,
1994-08-04,,55674.51,,,,5293.45,,,47159.94,,,,12881.1,22367.48,81388.15,,,,,94750.26,,,,,,,,,22408.86,,7998.52,29051.38,,,,6817.24,,
1994-08-05,,55740.31,,,,5701.29,,,47161.86,,,,13003.12,22236.74,82179.34,,,,,96869.98,,,,,,,,,25577.78,,7818.04,25263.18,,,,6837.23,,
1994-08-06,,56538.39,,,,5652.32,,,47232.64,,,,12986.1,22053.77,81958.08,,,,,97197.29,,,,,,,,,25328.27,,6935.98,25807.46,,,,6655.92,,
1994-08-07,,55113.41,,,,4875.3,,,47261.87,,,,12875.13,21600.61,82201.23,,,,,97091.37,,,,,,,,,22493.67,,7367.22,25676.78,,,,6706.98,,
1994-08-08,,53355.49,,,,5384.44,,,47688.38,,,,12133.93,21660.45,82838.51,,,,,97058.51,,,,,,,,,22735.83,,7112.25,25519.94,,,,6641.09,,
1994-08-09,,53737.99,,,,5020.69,,,47612.72,,,,12123.23,21898.05,86748.2,,,,,97562.61,,,,,,,,,22888.17,,6149.84,25121.49,,,,6729.3,,
1994-08-10,,53133.08,,,,3872.73,,,48342.02,,,,11790.7,21977.03,90111.89,,,,,97454.13,,,,,,,,,23634.49,,6192.63,24094.2,,,,6665.24,,
1994-08-11,,53172.92,,,,4007.2,,,49352.12,,,,11787.52,21865.38,90990.22,,,,,97223.42,,,,,,,,,23588.76,,6264.86,21881.4,,,,6821.07,,
1994-08-12,,52487.43,,,,4090.73,,,49017.41,,,,11748.36,21947.48,90801.03,,,,,97619.88,,,,,,,,,23504.38,,6215.22,21975.22,,,,6913.91,,
1994-08-13,,52518.42,,,,4722.22,,,49212.7,,,,11742.51,21929.39,90189.19,,,,,97751.5,,,,,,,,,26214.25,,6200.47,21043.41,,,,6882.93,,
1994-08-14,,53761.68,,,,6321.15,,,49129.61,,,,12019.52,22127.04,89678.16,,,,,97398.83,,,,,,,,,28095.84,,6204.73,21385.7,,,,6936.16,,
1994-08-15,,53751.8,,,,5437.55,,,48484.35,,,,11779.99,21944.7,85745.39,,,,,95157.63,,,,,,,,,28984.14,,6199.85,21362.68,,,,6974.8,,
1994-08-16,,53619.82,,,,4573.13,,,46969.11,,,,11688.72,21763.55,85023.48,,,,,93514.87,,,,,,,,,26999.04,,6158.36,20756.04,,,,6538.94,,
1994-08-17,,53503.1,,,,5432.47,,,46832.42,,,,11631.69,21800.49,85145.3,,,,,91205.3,,,,,,,,,28328.55,,6232.22,21054.44,,,,6507.75,,
1994-08-18,,52484.53,,,,5084.72,,,47190.18,,,,11593.52,21973.32,85344.63,,,,,91333.81,,,,,,,,,30862.69,,6018.43,21625.76,,,,6665.92,,
1994-08-19,,53159.09,,,,5033.67,,,47403.24,,,,11478.24,21559.17,86095.22,,,,,90183.5,,,,,,,,,30998.04,,6092.73,22130.28,,,,6660.97,,
1994-08-20,,52097.26,,,,4985.59,,,46659.39,,,,11666.49,23058.5,82410.07,,,,,83017.36,,,,,,,,,32326.84,,6133.64,22450.82,,,,6809.22,,
1994-08-21,,53077.5,,,,5142.4,,,46407.67,,,,11298.05,23081.97,83225.83,,,,,74967.99,,,,,,,,,32173.81,,6245.6,22100.28,,,,6880.19,,
1994-08-22,,53536.63,,,,5181.46,,,47074.36,,,,11362.72,22745.31,82421.09,,,,,75567.31,,,,,,,,,32386.91,,6193.53,22280.85,,,,6809.18,,
1994-08-23,,53778.2,,,,5398.56,,,48456.19,,,,11613.36,23030.28,82124.99,,,,,75911.46,,,,,,,,,28877.07,,6281.38,22555.89,,,,7637.43,,
1994-08-24,,56149.75,,,,6407.49,,,48874.76,,,,11721.14,22760.42,82058.71,,,,,78054.28,,,,,,,,,28768.44,,6263.81,22834.33,,,,7929.7,,
1994-08-25,,73566.75,,,,6456.14,,,49991.24,,,,11837.56,23023.42,80937.16,,,,,83499.14,,,,,,,,,28822.72,,7478.36,23270.92,,,,8709.98,,
1994-08-26,,72096.94,,,,6120.84,,,50099.96,,,,11988.21,23610.04,81199.65,,,,,82839.73,,,,,,,,,30720.39,,7710.85,25414.56,,,,9003.75,,
1994-08-27,,70604.51,,,,5882.88,,,50575.17,,,,12405.65,23858.47,80086.3,,,,,80556.98,,,,,,,,,31385.52,,7014.9,25284.58,,,,8707.0,,
1994-08-28,,61659.73,,,,5836.68,,,50402.08,,,,12336.54,24032.46,76831.9,,,,,79040.89,,,,,,,,,32000.42,,6746.47,25138.63,,,,8830.97,,
1994-08-29,,76637.33,,,,5259.41,,,50404.92,,,,12241.58,24111.01,77062.87,,,,,77805.07,,,,,,,,,32236.86,,6669.95,25066.01,,,,8908.97,,
1994-08-30,,73358.17,,,,5526.92,,,50780.81,,,,12458.76,25639.75,77289.55,,,,,79836.67,,,,,,,,,31382.67,,6384.04,25366.3,,,,8646.55,,
1994-08-31,,71275.12,,,,5089.58,,,51445.93,,,,12491.27,25788.68,79542.72,,,,,82086.56,,,,,,,,,31340.34,,5944.6,25343.85,,,,8817.96,,
1994-09-01,,70018.73,,,,3433.9,,,53683.54,,,,12446.72,25411.14,80342.29,,,,,82313.16,,,,,,,,,30333.25,,6013.75,25298.54,,,,11386.41,,
1994-09-02,,70363.97,,,,1821.79,,,55436.19,,,,12025.1,25910.31,80651.24,,,,,84338.3,,,,,,,,,30327.61,,6150.28,24746.78,,,,11493.14,,
1994-09-03,,70323.96,,,,2021.49,,,55156.67,,,,12222.08,26068.21,80210.24,,,,,85272.93,,,,,,,,,30594.42,,7300.91,25053.32,,,,11349.63,,
1994-09-04,,69734.0,,,,2258.06,,,55043.69,,,,12309.13,26114.98,79526.42,,,,,84609.78,,,,,,,,,30322.18,,7601.39,25533.66,,,,11802.38,,
1994-09-05,,69914.7,,,,2387.16,,,55136.09,,,,12331.9,26194.65,79226.9,,,,,84573.13,,,,,,,,,28080.62,,5963.57,25490.41,,,,11752.98,,
1994-09-06,,69340.88,,,,4000.53,,,54635.51,,,,12191.17,26047.75,79427.57,,,,,84323.29,,,,,,,,,27818.54,,5851.78,25185.68,,,,11815.12,,
1994-09-07,,53435.98,,,,3450.81,,,55004.28,,,,12203.55,25971.81,87672.32,,,,,84162.6,,,,,,,,,27728.79,,5905.04,25265.71,,,,11208.89,,
1994-09-08,,52175.53,,,,1996.03,,,51411.01,,,,12250.41,26069.46,107944.43,,,,,87482.09,,,,,,,,,28124.88,,5855.21,24103.02,,,,11194.4,,
1994-09-09,,55532.76,,,,2023.7,,,51060.95,,,,12177.73,26000.79,108507.36,,,,,88618.55,,,,,,,,,28128.26,,5505.36,24022.8,,,,11491.1,,
1994-09-10,,55833.2,,,,1844.19,,,48533.83,,,,12162.75,25831.83,109504.53,,,,,88504.32,,,,,,,,,28258.87,,5464.22,22209.9,,,,11269.01,,
1994-09-11,,52429.43,,,,1971.04,,,47670.68,,,,12182.57,25228.33,107212.03,,,,,88933.0,,,,,,,,,28680.54,,6118.11,21236.73,,,,11358.94,,
1994-09-12,,50491.17,,,,1988.18,,,48022.75,,,,11802.41,25367.36,110186.85,,,,,87372.99,,,,,,,,,29765.35,,7807.44,20616.64,,,,9474.66,,
1994-09-13,,49114.44,,,,1804.19,,,48659.94,,,,11805.02,25458.22,110812.58,,,,,87811.82,,,,,,,,,30014.78,,7919.82,20329.69,,,,9466.04,,
1994-09-14,,47866.31,,,,1828.95,,,49127.33,,,,11736.42,28762.99,117492.41,,,,,90154.07,,,,,,,,,30670.34,,7615.86,19174.44,,,,9424.52,,
1994-09-15,,47853.37,,,,1772.14,,,49368.91,,,,11529.95,28414.85,120151.98,,,,,86920.67,,,,,,,,,30146.76,,8079.73,19388.53,,,,10078.06,,
1994-09-16,,46982.52,,,,1894.77,,,47079.03,,,,11270.66,28050.88,121709.45,,,,,92004.79,,,,,,,,,29939.82,,7512.96,20136.72,,,,9632.87,,
1994-09-17,,58127.4,,,,1984.27,,,47054.81,,,,11212.13,28180.58,121626.07,,,,,93014.53,,,,,,,,,29721.6,,7474.62,19599.71,,,,10824.19,,
1994-09-18,,52764.88,,,,2432.04,,,47343.09,,,,11165.09,27660.35,118489.29,,,,,82223.75,,,,,,,,,29632.26,,7172.05,20297.32,,,,10903.98,,
1994-09-19,,54002.62,,,,2951.92,,,47459.54,,,,11125.54,27745.74,118788.36,,,,,68654.08,,,,,,,,,27540.55,,7264.59,19792.77,,,,8407.16,,
1994-09-20,,53107.44,,,,3159.94,,,48477.16,,,,11079.15,27442.74,121239.24,,,,,69921.26,,,,,,,,,26932.5,,7315.26,19406.9,,,,7273.68,,
1994-09-21,,52776.69,,,,3015.56,,,48592.61,,,,10891.09,28592.59,122062.13,,,,,76370.82,,,,,,,,,27056.59,,7483.51,19334.03,,,,7802.57,,
1994-09-22,,49472.61,,,,3054.12,,,47247.87,,,,10992.92,28491.76,125176.16,,,,,74003.86,,,,,,,,,27023.77,,7433.58,20085.59,,,,7711.0,,
1994-09-23,,48362.22,,,,3042.69,,,47327.31,,,,10511.04,29134.04,133542.0,,,,,72940.87,,,,,,,,,27189.75,,7587.12,20011.65,,,,6925.44,,
1994-09-24,,48699.55,,,,3202.14,,,47673.87,,,,10427.04,30071.94,132722.04,,,,,88804.92,,,,,,,,,27322.49,,7519.66,19577.52,,,,6902.66,,
1994-09-25,,48291.23,,,,2533.9,,,47752.87,,,,10427.29,30541.4,130353.15,,,,,90929.15,,,,,,,,,27151.86,,8246.72,20386.19,,,,7387.32,,
1994-09-26,,48594.56,,,,1829.16,,,48130.27,,,,10327.99,31122.88,131640.4,,,,,92339.92,,,,,,,,,27130.91,,9022.86,19991.57,,,,6609.83,,
1994-09-27,,49297.58,,,,1601.1,,,48038.27,,,,10558.17,30781.81,132368.61,,,,,92889.42,,,,,,,,,27487.0,,9259.69,19654.54,,,,6953.17,,
1994-09-28,,49808.03,,,,1588.61,,,48192.72,,,,10687.6,30752.88,127218.2,,,,,91721.76,,,,,,,,,29320.36,,9099.72,19892.97,,,,6518.0,,
1994-09-29,,49084.82,,,,1502.71,,,47907.36,,,,11623.99,30816.11,127615.59,,,,,91407.53,,,,,,,,,29855.76,,9000.17,20311.26,,,,6532.09,,
1994-09-30,,49775.54,,,,1654.81,,,48088.39,,,,11689.28,32035.02,128026.73,,,,,90415.22,,,,,,,,,30116.29,,8769.36,20405.47,,,,6301.42,,
1994-10-01,,47156.42,,,,1662.88,,,48121.68,,,,11845.64,30134.78,127395.0,,,,,90060.38,,,,,,,,,30212.62,,8920.26,19930.43,,,,6023.94,,
1994-10-02,,46237.28,,,,1769.22,,,48231.97,,,,12115.31,30138.2,127271.33,,,,,89895.45,,,,,,,,,30201.53,,8848.39,20116.79,,,,5919.24,,
1994-10-03,,50178.54,,,,1508.07,,,48962.27,,,,12255.75,31134.86,127924.49,,,,,87170.92,,,,,,,,,30251.52,,8976.39,20038.32,,,,5720.42,,
1994-10-04,,51117.35,,,,1297.06,,,49146.44,,,,11840.9,31502.09,127268.48,,,,,84658.23,,,,,,,,,29955.21,,10679.64,21249.67,,,,5599.98,,
1994-10-05,,50705.04,,,,1497.1,,,48008.83,,,,11769.03,31213.13,126678.25,,,,,82888.09,,,,,,,,,29965.99,,15020.57,21905.76,,,,5872.24,,
1994-10-06,,54258.07,,,,1540.83,,,45196.51,,,,11835.93,31596.79,126391.16,,,,,72116.75,,,,,,,,,30597.88,,17499.54,21802.67,,,,5813.18,,
1994-10-07,,55759.99,,,,1963.06,,,42156.36,,,,11850.85,30903.09,124824.05,,,,,76984.9,,,,,,,,,30884.54,,16813.43,24071.42,,,,6954.08,,
1994-10-08,,56229.91,,,,2179.96,,,39391.28,,,,11841.05,31147.28,115136.32,,,,,69337.51,,,,,,,,,30656.42,,16647.26,25041.92,,,,8165.58,,
1994-10-09,,55847.06,,,,2237.97,,,39061.4,,,,12511.21,29927.22,111551.1,,,,,63519.22,,,,,,,,,30698.28,,16410.31,25084.63,,,,7863.13,,
