Date,AT,BE,BG,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK,EU27
1980-12-21,64925.15,,,,,40030.740000000005,,,,70112.65,,203080.23,,,,98201.02,,,,,,,18271.23,49941.36,,,15449.4,560011.7800000001
1980-12-22,65770.2,,,,,39066.299999999996,,,,71887.54,,197492.85,,,,103076.3,,,,,,,18398.800000000003,53311.270000000004,,,16235.48,565238.74
1980-12-23,74001.09,,,,,39466.96,,,,75325.07,,184323.88,,,,105811.05,,,,,,,18251.17,56909.9,,,17602.82,571691.94
1980-12-24,75383.18,,,,,39263.2,,,,73716.64,,181785.36,,,,105917.37999999999,,,,,,,18636.870000000003,57822.16,,,16839.34,569364.13
1980-12-25,72108.29,,,,,38768.47,,,,74375.3,,198298.67,,,,105761.76999999999,,,,,,,19473.98,54670.37,,,15943.849999999999,579400.7
1980-12-26,72889.89,,,,,39169.66,,,,73986.92,,212399.37,,,,102308.36,,,,,,,20231.7,52042.7,,,15558.96,588587.5599999999
1980-12-27,73778.98000000001,,,,,39479.170000000006,,,,74341.39,,214757.44,,,,101948.24,,,,,,,20083.1,51617.96000000001,,,16298.56,592304.8400000001
1980-12-28,71841.92,,,,,38557.98,,,,74631.95,,234086.56,,,,102864.02,,,,,,,20201.74,55014.73,,,16631.92,613830.8200000001
1980-12-29,64634.51,,,,,38783.98,,,,77030.26,,236770.32,,,,101113.34,,,,,,,20768.93,54271.32,,,15639.32,609011.9799999999
1980-12-30,61673.98,,,,,38786.14,,,,76086.98999999999,,232754.31,,,,101567.95999999999,,,,,,,20893.58,54133.22,,,14823.04,600719.2200000001
1980-12-31,57720.99,,,,,38900.83,,,,74639.45,,226852.99,,,,100941.06000000001,,,,,,,20724.07,52804.009999999995,,,13375.460000000001,585958.86
1981-01-01,58093.53,,,,,38976.54,,,,75098.92,,213875.27,,,,99211.59000000001,,,,,,,21181.579999999998,51696.9,,,13339.380000000001,571473.71
1981-01-02,64204.479999999996,,,,,39708.4,,,,74770.11,,211108.02,,,,99353.96,,,,,,,22151.63,51104.83,,,13662.82,576064.2499999999
1981-01-03,76207.02,,,,,40000.14,,,,75113.98999999999,,196846.08,,,,98915.28,,,,,,,22209.04,52871.15,,,13268.609999999999,575431.3099999999
1981-01-04,84415.56,,,,,39672.719999999994,,,,76128.2,,197544.91999999998,,,,101597.15,,,,,,,22033.75,52550.740000000005,,,13514.47,587457.51
1981-01-05,85987.89000000001,,,,,38672.130000000005,,,,76421.16,,207819.83,,,,101508.49,,,,,,,21578.92,55627.49,,,13507.77,601123.68
1981-01-06,81196.11,,,,,38779.06,,,,75835.42,,206371.21000000002,,,,101117.71,,,,,,,22090.38,55807.57,,,13115.98,594313.44
1981-01-07,80830.76000000001,,,,,37809.51,,,,75577.48,,221972.51,,,,102968.56999999999,,,,,,,22166.59,55786.08,,,13234.640000000001,610346.14
1981-01-08,77023.95999999999,,,,,36540.33,,,,74906.44,,223379.34,,,,104342.16,,,,,,,22433.48,57994.03,,,11398.460000000001,608018.2
1981-01-09,76670.63,,,,,36611.23,,,,73984.25,,221256.82,,,,103778.42,,,,,,,22081.969999999998,54356.630000000005,,,11299.52,600039.47
1981-01-10,71073.29000000001,,,,,36498.399999999994,,,,73035.88,,224992.51,,,,100501.57,,,,,,,22135.53,49284.270000000004,,,10940.11,588461.56
1981-01-11,70061.99,,,,,35952.950000000004,,,,75699.29000000001,,224796.5,,,,89137.49,,,,,,,22268.45,49898.240000000005,,,10914.699999999999,578729.61
1981-01-12,68181.06999999999,,,,,36189.97,,,,77747.86,,222889.97,,,,85543.17,,,,,,,22372.68,51523.399999999994,,,10973.92,575422.04
1981-01-13,68514.26000000001,,,,,36437.4,,,,76180.94,,226514.27999999997,,,,86848.94,,,,,,,22710.44,50499.5,,,10889.68,578595.4400000001
1981-01-14,68704.56,,,,,36999.64000000001,,,,75892.81,,224423.0,,,,85306.43000000001,,,,,,,22551.38,50949.31,,,11078.29,575905.42
1981-01-15,69265.48,,,,,36789.02,,,,75613.03,,210339.65000000002,,,,84088.12000000001,,,,,,,22422.769999999997,50225.06,,,11214.07,559957.2
1981-01-16,69821.19,,,,,36727.54,,,,79514.46,,207209.66,,,,83599.51000000001,,,,,,,22498.629999999997,49866.28,,,11161.98,560399.25
1981-01-17,68620.99,,,,,37391.770000000004,,,,80361.16,,203946.51,,,,83014.35,,,,,,,22373.280000000002,49378.19,,,10822.65,555908.9
1981-01-18,69404.02,,,,,36693.89,,,,81484.22,,204408.03999999998,,,,82215.58,,,,,,,22217.02,47913.61,,,10741.59,555077.9699999999
1981-01-19,69008.5,,,,,37275.270000000004,,,,80262.53,,190270.69,,,,80663.46,,,,,,,22222.63,49140.649999999994,,,10684.78,539528.51
1981-01-20,68865.7,,,,,37464.78,,,,81545.67,,205654.05,,,,79270.73,,,,,,,21967.71,50287.75,,,10859.56,555915.9500000001
1981-01-21,68760.58,,,,,36441.46,,,,80536.5,,211842.58,,,,79045.15,,,,,,,21720.02,50374.17,,,11090.369999999999,559810.83
1981-01-22,66861.2,,,,,36483.62,,,,79007.48999999999,,208631.29,,,,78152.31,,,,,,,21619.65,54017.86,,,10882.33,555655.7499999999
1981-01-23,66383.76999999999,,,,,36118.3,,,,78528.01000000001,,207094.22,,,,77729.20999999999,,,,,,,21261.600000000002,55095.81,,,10971.93,553182.85
1981-01-24,64898.6,,,,,36158.28999999999,,,,78206.20999999999,,220312.7,,,,78416.03,,,,,,,21131.36,53758.06,,,10908.43,563789.68
1981-01-25,61142.01,,,,,36337.75,,,,78190.07,,209742.32,,,,79689.81,,,,,,,21457.76,53632.49,,,10790.57,550982.7799999999
1981-01-26,61070.01,,,,,35787.21000000001,,,,79908.92,,210261.16999999998,,,,80093.18,,,,,,,21607.019999999997,55817.25,,,10796.460000000001,555341.22
1981-01-27,60316.44,,,,,35659.58,,,,79976.35,,209923.7,,,,78334.42,,,,,,,21814.69,55970.42,,,10739.31,552734.91
1981-01-28,60102.24,,,,,35822.090000000004,,,,79986.09,,207688.30000000002,,,,77581.85,,,,,,,21233.98,57112.55,,,10015.91,549543.0100000001
1981-01-29,57295.96,,,,,36052.79,,,,79340.73000000001,,214192.31,,,,77604.29000000001,,,,,,,21105.4,55453.28,,,9355.96,550400.72
1981-01-30,58110.4,,,,,36184.89,,,,79509.35,,210914.63,,,,78329.57,,,,,,,20703.41,53826.92,,,9201.67,546780.84
1981-01-31,58534.07,,,,,35971.74,,,,80073.0,,199624.51,,,,76828.48999999999,,,,,,,21012.83,50493.37,,,9218.26,531756.27
1981-02-01,58743.29,,,,,35659.21,,,,80378.83,,194118.66999999998,,,,74967.12,,,,,,,20961.91,49236.46000000001,,,9165.12,523230.61
1981-02-02,59893.14,,,,,35345.799999999996,,,,80059.89,,201559.78,,,,75061.39,,,,,,,21222.44,49062.5,,,8992.539999999999,531197.48
1981-02-03,60729.75,,,,,35601.71,,,,80190.51999999999,,203302.33000000002,,,,74958.59999999999,,,,,,,21383.79,50090.46,,,9097.710000000001,535354.8699999999
1981-02-04,60328.47,,,,,36113.78,,,,80042.31,,198862.81,,,,72126.63,,,,,,,20629.11,48886.619999999995,,,9880.599999999999,526870.33
1981-02-05,61049.44,,,,,35588.72,,,,81017.81,,197910.84000000003,,,,75664.2,,,,,,,20382.440000000002,49499.94,,,9801.62,530915.01
1981-02-06,62482.229999999996,,,,,36890.880000000005,,,,80128.56,,183772.56,,,,75605.6,,,,,,,20099.37,50801.86,,,9524.46,519305.52
1981-02-07,63137.69,,,,,37676.93,,,,78203.55,,181561.65,,,,75144.77,,,,,,,20067.32,49306.9,,,9078.259999999998,514177.07000000007
1981-02-08,61951.2,,,,,38657.64,,,,78191.01999999999,,183673.41999999998,,,,72216.02,,,,,,,19761.23,48339.119999999995,,,9796.2,512585.85
1981-02-09,61295.29,,,,,37361.45,,,,78956.29000000001,,191847.41,,,,72231.89,,,,,,,19516.510000000002,50003.86,,,9263.630000000001,520476.33
1981-02-10,61443.93,,,,,37542.45,,,,80477.32,,196371.44,,,,71975.17,,,,,,,19777.27,48369.240000000005,,,9642.289999999999,525599.11
1981-02-11,61393.93,,,,,37669.88,,,,81458.51000000001,,195598.63,,,,72946.43,,,,,,,19823.95,49527.130000000005,,,10060.29,528478.75
1981-02-12,59089.76,,,,,37228.43,,,,80824.05,,200507.22999999998,,,,74555.12,,,,,,,20420.79,52178.97,,,9531.87,534336.22
1981-02-13,59206.77,,,,,36481.35,,,,79535.16,,200382.53000000003,,,,76443.66,,,,,,,20757.6,54268.990000000005,,,9080.789999999999,536156.8500000001
1981-02-14,57679.46000000001,,,,,36064.369999999995,,,,80746.05,,204194.5,,,,74745.93,,,,,,,20952.57,53262.600000000006,,,8712.550000000001,536358.03
1981-02-15,58920.02,,,,,35324.5,,,,80842.48000000001,,198783.62,,,,74543.3,,,,,,,20525.05,51045.16,,,8706.28,528690.41
1981-02-16,59309.46,,,,,35063.99,,,,80061.07,,199356.12,,,,75851.07,,,,,,,19824.08,49496.81,,,8546.960000000001,527509.56
1981-02-17,58947.090000000004,,,,,35094.700000000004,,,,79223.96,,198719.72999999998,,,,75972.93,,,,,,,19598.23,50452.22,,,8519.02,526527.88
1981-02-18,59422.479999999996,,,,,34941.29,,,,78174.22,,198129.49,,,,76585.55,,,,,,,19477.35,48517.56,,,8528.01,523775.95
1981-02-19,59834.350000000006,,,,,34840.5,,,,77165.91,,193924.95,,,,74830.55,,,,,,,19650.41,48841.729999999996,,,8247.02,517335.42000000004
1981-02-20,60751.159999999996,,,,,34919.9,,,,77064.65,,191398.19,,,,71865.92,,,,,,,19761.7,50939.130000000005,,,8154.45,514855.10000000003
1981-02-21,60755.98,,,,,35007.07,,,,76689.98000000001,,189727.39,,,,72358.72,,,,,,,19856.63,49591.229999999996,,,8156.719999999999,512143.72
1981-02-22,60621.78,,,,,35031.4,,,,76674.91,,190741.89,,,,72308.86,,,,,,,19403.68,48477.65,,,8740.28,512000.45000000007
1981-02-23,61272.68,,,,,34930.340000000004,,,,76923.07,,190328.93,,,,72055.1,,,,,,,19546.3,45431.619999999995,,,9062.67,509550.70999999996
1981-02-24,62191.77,,,,,34993.899999999994,,,,76419.28,,191306.91,,,,72159.31,,,,,,,19254.02,45214.979999999996,,,9221.03,510761.19999999995
1981-02-25,61785.729999999996,,,,,34267.39,,,,76414.39,,187528.79,,,,72518.09,,,,,,,19055.04,45377.17,,,9272.77,506219.37000000005
1981-02-26,61877.41,,,,,34250.84,,,,77497.08,,183999.54,,,,71718.57,,,,,,,18455.68,45010.7,,,9535.87,502345.69000000006
1981-02-27,61010.06,,,,,34940.19,,,,86307.48999999999,,186800.25,,,,75144.59,,,,,,,18600.63,45035.64,,,9139.6,516978.44999999995
1981-02-28,59344.94,,,,,35062.26,,,,88674.58,,181323.09,,,,75167.2,,,,,,,17203.42,45900.97,,,9059.689999999999,511736.14999999997
1981-03-01,55278.369999999995,,,,,35033.56,,,,89636.68,,181190.7,,,,72531.29,,,,,,,16679.37,45612.479999999996,,,8393.83,504356.27999999997
1981-03-02,52413.369999999995,,,,,34987.57,,,,89966.28,,184737.97999999998,,,,71800.85,,,,,,,16615.02,42932.020000000004,,,8399.699999999999,501852.79000000004
1981-03-03,50541.26,,,,,35037.83,,,,89765.1,,192274.18,,,,72485.47,,,,,,,16604.05,44005.57,,,9162.779999999999,509876.24
1981-03-04,52544.02,,,,,35024.560000000005,,,,89313.78,,205320.11000000002,,,,72973.03,,,,,,,16314.470000000001,47782.75,,,9040.78,528313.5
1981-03-05,51530.82,,,,,35072.91,,,,88984.69,,195903.54,,,,73804.39,,,,,,,15867.45,48124.61,,,8630.49,517918.9
1981-03-06,51179.11,,,,,35064.33,,,,88792.95,,186551.06,,,,72684.04000000001,,,,,,,15832.849999999999,46435.03,,,8784.0,505323.37
1981-03-07,51819.52,,,,,35485.28999999999,,,,82752.15,,179895.09,,,,71916.29000000001,,,,,,,15447.58,47097.61,,,9578.81,493992.34
1981-03-08,54029.350000000006,,,,,36407.94,,,,82648.91,,178811.95,,,,71657.94,,,,,,,16106.85,48666.619999999995,,,11218.08,499547.6400000001
1981-03-09,57178.240000000005,,,,,37199.62,,,,80278.36,,175986.72999999998,,,,71895.85,,,,,,,16679.78,47877.06,,,11666.2,498761.83999999997
1981-03-10,64277.369999999995,,,,,37340.41,,,,79624.29000000001,,177118.08,,,,71047.76,,,,,,,16509.92,48132.68,,,11755.66,505806.17
1981-03-11,70757.08,,,,,39845.4,,,,79880.25,,174197.94,,,,71044.73999999999,,,,,,,16710.54,49194.74,,,12286.68,513917.37
1981-03-12,75739.74,,,,,40564.29,,,,81976.29,,183765.38,,,,70841.46,,,,,,,16178.83,51068.600000000006,,,12230.800000000001,532365.3900000001
1981-03-13,81145.57,,,,,41227.0,,,,78523.89,,199037.42,,,,71547.66,,,,,,,16294.670000000002,54394.229999999996,,,11958.68,554129.12
1981-03-14,76836.01000000001,,,,,42280.689999999995,,,,79991.52,,196643.73,,,,70673.57,,,,,,,13927.23,54215.72,,,11702.86,546271.33
1981-03-15,70543.47,,,,,42542.65,,,,79527.36,,205434.47999999998,,,,70627.57,,,,,,,13843.02,55949.03,,,11572.52,550040.1
1981-03-16,69704.14,,,,,42600.25,,,,77551.34,,208482.33999999997,,,,73903.16,,,,,,,14300.3,54397.24,,,11702.64,552641.4099999999
1981-03-17,67892.53,,,,,42309.82000000001,,,,76334.61,,210977.4,,,,72615.48,,,,,,,14666.46,55726.11,,,11934.97,552457.38
1981-03-18,71709.41,,,,,42688.630000000005,,,,75366.3,,200171.25,,,,74486.82,,,,,,,15103.91,53783.1,,,11824.08,545133.5
1981-03-19,67391.92,,,,,41270.14,,,,76565.45999999999,,174902.11,,,,73119.78,,,,,,,14448.33,53973.79000000001,,,11970.09,513641.62
1981-03-20,67963.33,,,,,40549.03,,,,78358.9,,172142.91,,,,74519.33,,,,,,,14723.949999999999,55007.06,,,11463.65,514728.16000000003
1981-03-21,67630.01999999999,,,,,38609.85,,,,78437.34,,162356.24,,,,74696.63,,,,,,,14657.66,52914.700000000004,,,11311.98,500614.42
1981-03-22,64852.86,,,,,39295.45,,,,78092.66,,170214.61000000002,,,,75155.99,,,,,,,14335.0,52191.2,,,11075.390000000001,505213.16000000003
1981-03-23,66622.26,,,,,39597.93,,,,71625.75,,176324.04,,,,73562.36,,,,,,,14640.95,51234.66,,,10970.13,504578.0800000001
1981-03-24,77956.07,,,,,40985.29,,,,72592.31,,180047.01,,,,70345.22,,,,,,,16005.73,50438.88,,,11322.9,519693.41000000003
1981-03-25,82278.74,,,,,42136.82000000001,,,,72465.42,,177098.88,,,,70213.81,,,,,,,16127.84,50972.12,,,11247.68,522541.31
1981-03-26,84308.04000000001,,,,,43118.43,,,,72270.75,,178988.32,,,,68186.95,,,,,,,16228.64,53039.44,,,11741.66,527882.23
1981-03-27,84670.45,,,,,43193.28,,,,74356.09,,177682.41999999998,,,,70894.59,,,,,,,15703.289999999999,53318.96,,,11598.07,531417.1499999999
1981-03-28,86243.27,,,,,43592.16,,,,74818.89,,180592.47,,,,72565.81,,,,,,,18848.64,53703.35,,,11429.82,541794.4099999999
1981-03-29,87215.92,,,,,43195.37,,,,80655.74,,182085.26,,,,74798.86,,,,,,,20794.88,56181.69,,,11430.56,556358.28
1981-03-30,85922.36,,,,,42867.3,,,,79786.76000000001,,188802.69,,,,84215.0,,,,,,,21755.09,57268.58,,,11400.88,572018.66
1981-03-31,86417.13,,,,,42430.979999999996,,,,79609.23000000001,,194984.93,,,,83120.38,,,,,,,22511.84,57290.07,,,11352.390000000001,577716.9500000001
1981-04-01,85400.35,,,,,41902.2,,,,79334.61,,186399.59999999998,,,,82602.13,,,,,,,27153.05,57883.16,,,11347.87,572022.97
1981-04-02,80239.31,,,,,42336.93,,,,82011.92,,185610.26,,,,82418.24,,,,,,,27768.79,60231.49,,,11320.9,571937.84
1981-04-03,73597.59,,,,,42555.69,,,,80682.61,,185030.90000000002,,,,82280.82999999999,,,,,,,27654.53,59745.75,,,11250.56,562798.4600000001
1981-04-04,73628.34,,,,,42215.75,,,,79250.01,,184161.18,,,,81796.41,,,,,,,27304.269999999997,60571.48,,,10805.25,559732.69
1981-04-05,81013.13,,,,,42243.72,,,,79869.14,,192443.65000000002,,,,81793.15,,,,,,,27049.66,58976.649999999994,,,11638.43,575027.5300000001
1981-04-06,73487.19,,,,,42170.95,,,,79283.55,,189590.13,,,,83205.65000000001,,,,,,,26588.07,60886.31,,,11562.199999999999,566774.05
1981-04-07,72916.5,,,,,42469.27,,,,79516.37,,185467.51,,,,84060.19,,,,,,,26217.44,57192.72,,,11669.75,559509.75
1981-04-08,73880.32,,,,,42437.61,,,,80314.25,,189836.22,,,,84775.65,,,,,,,25506.82,56434.85,,,11695.33,564881.0499999999
1981-04-09,80757.26000000001,,,,,42575.26,,,,79165.56999999999,,189668.9,,,,81669.16,,,,,,,27962.769999999997,55606.08,,,11898.93,569303.93
1981-04-10,74849.79000000001,,,,,42787.119999999995,,,,75487.87,,185575.22,,,,80341.2,,,,,,,31590.85,60480.68,,,11276.54,562389.27
1981-04-11,75750.25,,,,,42670.84,,,,75654.18,,191017.15,,,,80918.09000000001,,,,,,,31558.410000000003,59534.630000000005,,,11015.11,568118.66
1981-04-12,74302.9,,,,,43116.119999999995,,,,76684.41,,191297.97999999998,,,,80976.01,,,,,,,31763.02,57459.1,,,10482.39,566081.9299999999
1981-04-13,72884.57,,,,,43278.85,,,,73766.42,,187683.2,,,,80049.82,,,,,,,32450.9,51537.17,,,10452.04,552102.97
1981-04-14,70834.20999999999,,,,,43547.42,,,,73216.32,,184263.75,,,,81459.76999999999,,,,,,,31848.510000000002,52003.119999999995,,,10402.8,547575.9000000001
1981-04-15,70479.58,,,,,45707.06,,,,73589.37,,172361.65,,,,84284.12000000001,,,,,,,32329.98,50956.57,,,10398.89,540107.22
1981-04-16,70604.56,,,,,45913.28,,,,71293.92,,173721.05,,,,85918.18,,,,,,,32617.0,49155.82000000001,,,10676.79,539900.6
1981-04-17,71742.7,,,,,45706.32,,,,74658.7,,177910.39,,,,87564.06999999999,,,,,,,32654.09,46886.49,,,10702.5,547825.26
1981-04-18,68843.01000000001,,,,,46063.75,,,,75420.76,,180978.18,,,,87388.22,,,,,,,31789.82,53247.77,,,12711.78,556443.29
1981-04-19,60688.87,,,,,46431.63,,,,74247.23,,190979.0,,,,85614.18000000001,,,,,,,30170.11,54020.08,,,13194.71,555345.8099999999
1981-04-20,54060.51,,,,,44808.51,,,,75816.78,,191362.32,,,,81234.65,,,,,,,30003.910000000003,50508.36,,,12888.99,540684.03
1981-04-21,56858.46000000001,,,,,43675.89,,,,75757.36,,193463.27000000002,,,,83157.16,,,,,,,31036.25,51121.17,,,12803.26,547872.8200000001
1981-04-22,57365.28999999999,,,,,41573.659999999996,,,,86944.78,,190505.45,,,,83983.41,,,,,,,32701.300000000003,53334.130000000005,,,12809.83,559217.85
1981-04-23,59846.66,,,,,40388.71,,,,85561.78,,188810.2,,,,85626.82,,,,,,,27570.22,52702.96,,,13180.74,553688.09
1981-04-24,64702.05,,,,,38853.25,,,,77870.65,,188764.39,,,,88985.54999999999,,,,,,,25928.949999999997,53088.28,,,13115.64,551308.76
1981-04-25,66670.15,,,,,39250.909999999996,,,,82108.0,,194920.38,,,,89631.47,,,,,,,25347.480000000003,58029.93000000001,,,13219.15,569177.4700000001
1981-04-26,77264.66,,,,,39181.63,,,,82835.78,,207486.94,,,,95986.59,,,,,,,22139.73,56871.979999999996,,,13455.990000000002,595223.3
1981-04-27,78029.46,,,,,40350.920000000006,,,,88413.93,,209971.09,,,,99711.8,,,,,,,23269.19,58047.229999999996,,,13533.71,611327.33
1981-04-28,76676.95999999999,,,,,39203.399999999994,,,,92287.15,,200740.96000000002,,,,93853.09999999999,,,,,,,23552.6,58088.990000000005,,,13300.05,597703.2100000001
1981-04-29,76793.38,,,,,39051.6,,,,94525.02,,197960.29,,,,87562.97,,,,,,,23218.34,58343.78,,,13395.189999999999,590850.5700000001
1981-04-30,76989.91,,,,,39384.48,,,,95084.23999999999,,182060.45,,,,87618.18000000001,,,,,,,23750.34,58740.66,,,14089.49,577717.75
1981-05-01,77369.63,,,,,40278.38,,,,92471.87,,185082.13,,,,84120.12,,,,,,,23463.39,60430.28999999999,,,14122.76,577338.5700000001
1981-05-02,76296.42000000001,,,,,40665.28,,,,93251.65,,197272.44,,,,87255.51000000001,,,,,,,22422.74,60091.62,,,14225.31,591480.9700000001
1981-05-03,77245.18000000001,,,,,40589.04,,,,93932.98999999999,,197632.03,,,,87830.90000000001,,,,,,,21673.530000000002,61723.86,,,13758.880000000001,594386.41
1981-05-04,78385.25,,,,,41315.64,,,,93954.38,,205540.95,,,,89824.28,,,,,,,20503.3,61686.47,,,13869.42,605079.6900000001
1981-05-05,79461.29,,,,,46341.92,,,,92916.18,,209971.77,,,,87981.14,,,,,,,20365.97,58951.479999999996,,,13253.84,609243.59
1981-05-06,79981.98,,,,,52053.95,,,,90987.69,,191375.73,,,,87148.14,,,,,,,20004.66,61120.62,,,12153.689999999999,594826.46
1981-05-07,83090.96,,,,,52287.6,,,,99705.71,,190837.11,,,,88534.38,,,,,,,20171.54,62338.21000000001,,,12156.43,609121.9400000001
1981-05-08,86707.49,,,,,49294.73,,,,101818.47,,187949.26,,,,90086.39,,,,,,,21164.55,62028.229999999996,,,12391.17,611440.29
1981-05-09,89011.15999999999,,,,,48308.17,,,,108961.23000000001,,193627.84999999998,,,,91723.79,,,,,,,27316.870000000003,61327.869999999995,,,13134.619999999999,633411.5599999999
1981-05-10,94021.35,,,,,45621.35999999999,,,,115709.87,,195993.91,,,,92322.07,,,,,,,30720.92,62726.76,,,13369.32,650485.5599999999
1981-05-11,98667.05,,,,,45665.98,,,,119212.2,,196752.27000000002,,,,94265.98000000001,,,,,,,33045.71,65247.46,,,13180.15,666036.8
1981-05-12,98498.28,,,,,51818.73,,,,117433.81,,199086.15,,,,94394.05,,,,,,,32450.260000000002,65652.76000000001,,,14068.650000000001,673402.6900000001
1981-05-13,98214.73,,,,,52570.68,,,,116929.20999999999,,196225.96000000002,,,,96682.95,,,,,,,32454.09,67478.36,,,13837.66,674393.64
1981-05-14,97212.18,,,,,55269.94,,,,118234.21,,197175.59,,,,96895.72,,,,,,,32289.59,67498.94,,,13972.99,678549.1599999999
1981-05-15,94522.82,,,,,55130.72,,,,117828.8,,196147.53999999998,,,,99403.48,,,,,,,32096.46,67964.45,,,14574.71,677668.98
1981-05-16,93918.84,,,,,58266.79,,,,119162.69,,196271.12,,,,101850.02,,,,,,,32171.550000000003,67809.67,,,14528.58,683979.26
1981-05-17,93584.95,,,,,60268.880000000005,,,,103248.01000000001,,195711.93,,,,97790.56999999999,,,,,,,31938.88,68268.69,,,14309.009999999998,665120.92
1981-05-18,94351.92,,,,,59515.21,,,,90092.93000000001,,196444.65,,,,94786.70999999999,,,,,,,32072.11,69109.51,,,14466.27,650839.3099999999
1981-05-19,97641.43,,,,,57440.17,,,,87512.26999999999,,198153.26,,,,99010.7,,,,,,,30626.43,69625.31,,,14541.759999999998,654551.33
1981-05-20,99477.56999999999,,,,,54639.5,,,,100185.98,,200144.36,,,,101918.26000000001,,,,,,,38352.990000000005,68952.91,,,14898.7,678570.27
1981-05-21,102094.04000000001,,,,,54398.02,,,,105605.48,,198832.08000000002,,,,107896.99,,,,,,,37901.270000000004,68882.61,,,14944.51,690555.0
1981-05-22,99210.71,,,,,54949.630000000005,,,,109181.15,,198742.43,,,,108895.20999999999,,,,,,,32864.94,67743.88,,,14594.49,686182.44
1981-05-23,96878.64000000001,,,,,54776.23,,,,102047.43999999999,,194771.1,,,,109523.76999999999,,,,,,,31180.44,66663.65,,,14438.37,670279.64
1981-05-24,99655.45000000001,,,,,55395.84,,,,95066.91,,197289.18000000002,,,,109934.26,,,,,,,30961.04,65663.91,,,14470.689999999999,668437.28
1981-05-25,100351.2,,,,,55549.88,,,,110194.88,,201437.09999999998,,,,109152.6,,,,,,,31166.23,65557.0,,,14534.42,687943.31
1981-05-26,99924.47,,,,,56488.83,,,,109612.76999999999,,203109.45,,,,110233.84,,,,,,,30857.01,64938.89,,,13315.21,688480.47
1981-05-27,101352.52,,,,,55120.13,,,,109526.97,,203430.68,,,,114905.16,,,,,,,31078.29,63020.28,,,12288.740000000002,690722.77
1981-05-28,101899.79000000001,,,,,55082.09,,,,95249.54,,201033.05,,,,110656.09,,,,,,,30159.86,66836.69,,,11580.87,672497.98
1981-05-29,100174.84,,,,,55035.74,,,,99098.93,,196506.98,,,,104865.20000000001,,,,,,,29243.81,63502.45,,,12575.550000000001,661003.5
1981-05-30,101072.57,,,,,52993.67,,,,97599.67,,194818.97999999998,,,,105070.61,,,,,,,30757.61,57675.64,,,11249.300000000001,651238.05
1981-05-31,100952.48,,,,,52636.68,,,,93189.7,,194587.88,,,,109962.6,,,,,,,30978.06,55654.16,,,11037.89,648999.4500000001
1981-06-01,101122.95,,,,,54456.259999999995,,,,87012.22,,195105.36000000002,,,,119557.8,,,,,,,33206.86,53944.630000000005,,,11282.789999999999,655688.8700000001
1981-06-02,99602.69,,,,,58516.990000000005,,,,91457.14,,194275.05,,,,127461.70999999999,,,,,,,32219.74,51907.11,,,10640.570000000002,666080.9999999999
1981-06-03,99296.23000000001,,,,,58779.880000000005,,,,89396.88,,201201.81,,,,127410.06999999999,,,,,,,31468.19,52411.16,,,10987.65,670951.87
1981-06-04,98008.90000000001,,,,,64262.43,,,,90555.7,,200142.85,,,,123985.54000000001,,,,,,,31126.1,52427.67,,,10710.8,671219.9900000001
1981-06-05,99621.98999999999,,,,,64250.16,,,,96763.48,,201376.99000000002,,,,119766.04,,,,,,,30479.629999999997,52865.84,,,10761.43,675885.56
1981-06-06,99886.13,,,,,64646.64,,,,96185.92000000001,,201486.3,,,,117286.94,,,,,,,30059.129999999997,53319.96000000001,,,11194.78,674065.8
1981-06-07,99552.29,,,,,64371.16,,,,93872.79000000001,,204025.89,,,,121732.53,,,,,,,30025.78,52392.36,,,12209.52,678182.3200000001
1981-06-08,101344.11,,,,,63421.920000000006,,,,90340.48,,206131.29,,,,126031.16,,,,,,,29598.47,50203.149999999994,,,11565.16,678635.7400000001
1981-06-09,98796.22,,,,,63218.119999999995,,,,86411.95999999999,,205420.09,,,,124644.31,,,,,,,29272.49,51180.2,,,11003.32,669946.71
1981-06-10,99739.17,,,,,61441.54,,,,83837.53,,204980.66,,,,127450.27,,,,,,,28819.0,52311.649999999994,,,13713.1,672292.9199999999
1981-06-11,98713.28,,,,,59140.35,,,,82887.85,,206231.34000000003,,,,127824.11,,,,,,,27340.86,52096.77,,,12749.76,666984.3200000001
1981-06-12,95084.68,,,,,59328.72,,,,83034.31,,203577.84000000003,,,,128194.25,,,,,,,19548.129999999997,52635.67,,,10970.52,652374.12
1981-06-13,94113.19,,,,,58780.94,,,,78905.45,,201382.8,,,,127936.72,,,,,,,19312.36,50575.56,,,11408.39,642415.41
1981-06-14,91537.94,,,,,59428.63,,,,79304.18000000001,,198582.69,,,,131200.22,,,,,,,18498.690000000002,49181.350000000006,,,10807.17,638540.87
1981-06-15,89095.97,,,,,58834.15,,,,82826.53,,196371.80000000002,,,,133408.72,,,,,,,18154.46,49775.16,,,11812.41,640279.2000000001
1981-06-16,89372.41,,,,,59075.04,,,,81647.81,,194977.22999999998,,,,133507.31,,,,,,,17867.58,50421.68,,,13372.73,640241.7899999999
1981-06-17,89556.43,,,,,59386.21,,,,81059.39,,188001.81,,,,132173.98,,,,,,,18102.809999999998,50722.729999999996,,,14340.16,633343.52
