Date,AL,BA,BE,BG,CY,DE,DK,EE,EL,ES,FI,FR,HR,IE,IT,LT,LV,ME,ML,NL,NO,PL,PT,RO,SE,SI,UK
2008-03-17,0.0,0.0,0.0,17483.481954285002,0.0,0.0,119302.9237608,1341.04348070624,0.0,0.0,4.036516109,549.778440834,1.86151088852,0.0,116.41418586,0.0,0.0,0.0,0.0,12529.42908723,9.407481413,0.0,0.0,0.0,1149.338003492,0.0,68745.16391815
2008-03-18,0.0,0.0,0.0,4741.246437956101,0.0,0.0,62282.65104672,6719.030231328,0.0,0.0,6.53772315,552.681835289,5.550971712,0.0,79.8871062528,0.0,0.0,0.0,0.0,11975.87039055,8.166827441999999,0.0,0.0,0.0,1122.74525237,0.0,67689.38195704
2008-03-19,0.0,0.0,0.0,4193.17574013645,0.0,0.0,34459.56117708,8288.6469762688,0.0,0.0,19.693640765,495.765495287,1.85347571506,0.0,44.0815559688,0.0,0.0,0.0,0.0,13473.26844237,6.231170573099999,0.0,0.0,0.0,801.25187471,0.0,60840.0520135
2008-03-20,0.0,0.0,0.0,1123.1926276845406,0.0,0.0,55326.02399376,2605.53778735584,0.0,0.0,15.77920136,580.866198915,2.179415498,0.0,68.1626204028,0.0,0.0,0.0,0.0,11096.83138113,8.471542889099998,0.0,0.0,0.0,640.903690105,0.0,138738.85196142
2008-03-21,0.0,0.0,0.0,1653.2409528242224,0.0,0.0,67909.44371796,1408.82387370864,0.0,0.0,11.07099094,1225.927359325,14.299605398,0.0,204.89144886,0.0,0.0,0.0,0.0,9351.04322328,10.567533631999998,0.0,0.0,0.0,2508.04357335,0.0,156387.31387652
2008-03-22,0.0,0.0,0.0,9933.911986695,0.0,0.0,112181.37584784,12345.151503472,0.0,0.0,17.495587175,1060.726368573,24.67708762,0.0,249.411299004,0.0,0.0,0.0,0.0,10209.871555455,4.271036324499999,0.0,0.0,0.0,2826.04283178,0.0,140195.226339925
2008-03-23,0.0,0.0,0.0,11529.506164185,0.0,0.0,42020.637406644,10858.90573968,0.0,0.0,27.75701935,742.1121439110001,15.240230018,0.0,204.5486205,0.0,0.0,0.0,0.0,3291.33273622527,7.939486853799999,0.0,0.0,0.0,1114.51770094,0.0,110992.501593965
2008-03-24,0.0,0.0,0.0,17160.772344036002,0.0,0.0,55191.76875576,7067.493281808,0.0,0.0,18.31180888,932.431513919,3.216683064,0.0,255.896336556,0.0,0.0,0.0,0.0,7165.625544,5.364788973499999,0.0,0.0,0.0,1506.01325756,0.0,119752.179454935
2008-03-25,0.0,0.0,0.0,8250.0451150122,0.0,0.0,26841.943188216,21141.467455216,0.0,0.0,30.13725655,649.060956651,5.9398839114,0.0,271.499585112,0.0,0.0,0.0,0.0,14301.22233243,3.2237392134999987,0.0,0.0,0.0,589.890869862,0.0,71388.223185846
2008-03-26,0.0,0.0,0.0,11612.344149063,0.0,0.0,32928.5026666128,26420.754516032,0.0,0.0,78.60816675,551.515981012,6.8598116726,0.0,110.613997746,0.0,0.0,0.0,0.0,2963.0084245608,1.574289850169999,0.0,0.0,0.0,1999.01147957,0.0,22749.9855789025
2008-03-27,0.0,0.0,0.0,4258.314436120801,0.0,0.0,4548.550648356,22179.8173016,0.0,0.0,54.88161795,311.4612981248,14.0921321,0.0,125.17499673,0.0,0.0,0.0,0.0,1069.1469367326,3.681328684699999,0.0,0.0,0.0,1343.18039863,0.0,21690.4886587815
2008-03-28,0.0,0.0,0.0,12903.671429898,0.0,0.0,93716.77847844,14064.3767528992,0.0,0.0,40.099430975,845.539605881,6.119496544,0.0,184.783248468,0.0,0.0,0.0,0.0,9707.1654505815,12.912683667,0.0,0.0,0.0,1798.459510365,0.0,145049.552780555
2008-03-29,0.0,0.0,0.0,12501.693251463,0.0,0.0,114645.2900424,29484.358324816,0.0,0.0,81.77306405,800.390224705,5.430718486,0.0,71.136685242,0.0,0.0,0.0,0.0,14805.00574608,10.391002675,0.0,0.0,0.0,3436.27922561,0.0,144331.69007546
2008-03-30,0.0,0.0,0.0,13782.072801576,0.0,0.0,111999.41521236,15622.41453648,0.0,0.0,76.16975875,641.017954999,1.705949072554,0.0,34.2432363924,0.0,0.0,0.0,0.0,9898.127217792,10.443707197999998,0.0,0.0,0.0,3099.68541078,0.0,65519.386230740005
2008-03-31,0.0,0.0,0.0,9216.867204921,0.0,0.0,15082.2715251,19249.842644544,0.0,0.0,76.21610615,621.752726897,0.14913019944,0.0,37.908095652,0.0,0.0,0.0,0.0,439.205914182486,10.444823089,0.0,0.0,0.0,2576.75001752,0.0,61040.413420125005
2008-04-01,0.0,0.0,0.0,4697.656327499724,0.0,0.0,36480.230691216,12853.3740111104,0.0,0.0,24.30681574,595.621930349,1.192942892,0.0,71.94950521919999,0.0,0.0,0.0,0.0,12767.44087278,12.809284797999998,0.0,0.0,0.0,400.23343787,0.0,136584.19956289
2008-04-02,0.0,0.0,0.0,262.07909421792647,0.0,0.0,16451.17740786,3236.9499961904,0.0,0.0,8.415016385,503.050992746,1.2027652188,0.0,52.8315382728,0.0,0.0,0.0,0.0,12242.50275402,8.939740141999998,0.0,0.0,0.0,218.430443917,0.0,64961.12073948
2008-04-03,0.0,0.0,0.0,122.68304381967394,0.0,0.0,15557.21958492,239.257248527984,0.0,0.0,12.86872189,288.3580901688,5.591459352,0.0,95.6034956772,0.0,0.0,0.0,0.0,7055.070939279,3.1262312148999984,0.0,0.0,0.0,569.344647305,0.0,41705.9285808
2008-04-04,0.0,0.0,0.0,214.1257909688873,0.0,0.0,65057.50556604,2630.9393275392,0.0,0.0,19.526507895,228.0050325103,11.47774413,0.0,113.6368688112,0.0,0.0,0.0,0.0,2562.9572145969,10.1042838217,0.0,0.0,0.0,1232.469203595,0.0,72248.64352988
2008-04-05,0.0,0.0,0.0,2503.97440184277,0.0,0.0,28171.764477324003,13741.294768032,0.0,0.0,54.4448991,272.4537881558,3.157812744,0.0,71.150257458,0.0,0.0,0.0,0.0,3814.7533017,15.770828416,0.0,0.0,0.0,1417.048918838,0.0,126352.80802173
2008-04-06,0.0,0.0,0.0,7358.213890707,0.0,0.0,6082.988631252,8723.5324590992,0.0,0.0,31.41241565,601.1487050310001,3.6928015532,0.0,125.28169164,0.0,0.0,0.0,0.0,3785.9961002589,13.451805162,0.0,0.0,0.0,1040.16172211,0.0,121766.599533325
2008-04-07,0.0,0.0,0.0,3159.65245189377,0.0,0.0,2543.5069623467243,6806.482314392,0.0,0.0,44.2446626,289.3636665362,28.97691386,0.0,155.961394092,0.0,0.0,0.0,0.0,1919.58568337118,7.375614504499999,0.0,0.0,0.0,1319.38814497,0.0,73059.27906513501
2008-04-08,0.0,0.0,0.0,3205.56449307309,0.0,0.0,31691.42066688,11511.654742696,0.0,0.0,50.41890785,171.3056252371,23.861854,0.0,136.3478864832,0.0,0.0,0.0,0.0,696.459965984145,4.278810628099999,0.0,0.0,0.0,2534.79582482,0.0,23615.645708234
2008-04-09,0.0,0.0,0.0,3976.5996645732,0.0,0.0,14972.958333372,26758.148879168,0.0,0.0,50.5216899,266.050932382,3.583359771,0.0,81.5637151728,0.0,0.0,0.0,0.0,450.48016082883,6.612637102999999,0.0,0.0,0.0,1934.23682872,0.0,8924.0670937185
2008-04-10,0.0,0.0,0.0,2813.3966959875,0.0,0.0,12447.419075364,3896.68545394336,0.0,0.0,15.754812645,188.2519735725,24.42650796,0.0,137.539687824,0.0,0.0,0.0,0.0,429.7939820196726,4.165259883399999,0.0,0.0,0.0,734.7932621260001,0.0,22291.795586889
2008-04-11,0.0,0.0,0.0,3792.5977366359,0.0,0.0,57548.58749484,2722.0608304768,0.0,0.0,5.08549287,776.322983488,26.24339966,0.0,144.326679336,0.0,0.0,0.0,0.0,3514.050878844,2.952247717199999,0.0,0.0,0.0,538.908549151,0.0,62046.57141866
2008-04-12,0.0,0.0,0.0,7526.035936257001,0.0,0.0,21888.730456632,17128.1630269088,0.0,0.0,22.344567255,745.13165626,10.146410632,0.0,101.183971896,0.0,0.0,0.0,0.0,12136.02225429,5.281428028799999,0.0,0.0,0.0,1019.45204172,0.0,55270.41630948
2008-04-13,0.0,0.0,0.0,7003.575603378301,0.0,0.0,20613.4590909,15032.072196992,0.0,0.0,44.5350379,397.107342337,0.54681625908,0.0,41.1883270848,0.0,0.0,0.0,0.0,2255.828810335429,4.761887422799998,0.0,0.0,0.0,1374.43018412,0.0,37848.430467285
2008-04-14,0.0,0.0,0.0,7554.660253596001,0.0,0.0,8453.014944036,10454.6994046048,0.0,0.0,17.12117892,479.297849698,0.93577477472,0.0,63.0534938544,0.0,0.0,0.0,0.0,1298.7931199973343,7.280167818799998,0.0,0.0,0.0,252.220976798,0.0,51038.193867685
2008-04-15,0.0,0.0,0.0,4975.0242130038005,0.0,0.0,6258.10628547,2653.9891865296,0.0,0.0,5.465437564999999,271.1212284895,2.4348609752,0.0,222.898167576,0.0,0.0,0.0,0.0,1681.533505014,7.8011229868999985,0.0,0.0,0.0,111.266652364,0.0,11467.5316342325
2008-04-16,0.0,0.0,0.0,10219.9962838761,0.0,0.0,18848.515203492,6591.5885508816,0.0,0.0,15.587167555,348.3985890808,3.9216405412,0.0,69.045176718,0.0,0.0,0.0,0.0,994.5585592338,12.7673874,0.0,0.0,0.0,1115.12620765,0.0,50255.2712476405
2008-04-17,0.0,0.0,0.0,6480.114276027601,0.0,0.0,71982.12070296,17750.2065844,0.0,0.0,25.9170851,934.083239017,19.02046578,0.0,202.385150856,0.0,0.0,0.0,0.0,3694.817648016,12.86761979,0.0,0.0,0.0,2206.83892107,0.0,108756.251791255
2008-04-18,0.0,0.0,0.0,6877.004915001001,0.0,0.0,25964.166125976,5234.37383112,0.0,0.0,20.517547125,907.570720941,20.01266052,0.0,162.490119876,0.0,0.0,0.0,0.0,13772.7276093,11.09375514,0.0,0.0,0.0,1237.97163938,0.0,132102.41103989
2008-04-19,0.0,0.0,0.0,5229.8805885306,0.0,0.0,16598.8157322,1627.4026571703998,0.0,0.0,25.06388123,400.6524586015,23.0944396,0.0,132.935838714,0.0,0.0,0.0,0.0,11472.16462788,5.378568365499999,0.0,0.0,0.0,599.352385009,0.0,106284.553415475
2008-04-20,0.0,0.0,0.0,1630.443478250574,0.0,0.0,11343.749620164,1280.56635828048,0.0,0.0,2.3008628765,437.628874153,2.6094039229,0.0,34.83898531596,0.0,0.0,0.0,0.0,9496.12567695,2.4030403564999987,0.0,0.0,0.0,214.834643814,0.0,72769.19331418
2008-04-21,0.0,0.0,0.0,767.7442347115223,0.0,0.0,46323.28411308,4477.1352854832,0.0,0.0,5.964985768,678.3352728460001,11.328162242,0.0,136.353552552,0.0,0.0,0.0,0.0,13148.08898172,4.074505324199999,0.0,0.0,0.0,313.543667458,0.0,63531.239314915
2008-04-22,0.0,0.0,0.0,11212.9824289134,0.0,0.0,76155.64821696,5028.4022892272,0.0,0.0,2.48310413,557.667697253,4.229479704,0.0,197.18776476,0.0,0.0,0.0,0.0,10003.85924208,5.238588302399999,0.0,0.0,0.0,988.64441865,0.0,64889.909402125
2008-04-23,0.0,0.0,0.0,4447.1645853420005,0.0,0.0,30145.164008076,4068.33383322704,0.0,0.0,17.39620384,335.61145194700003,0.3618947527666,0.0,92.149142148,0.0,0.0,0.0,0.0,2981.717659338,5.495436664699999,0.0,0.0,0.0,469.04559023,0.0,63051.050950575
2008-04-24,0.0,0.0,0.0,4306.42165065861,0.0,0.0,29161.12967976,6802.2340714592,0.0,0.0,9.045303345,485.250288696,3.2166730314,0.0,34.4571074568,0.0,0.0,0.0,0.0,5115.959949276,6.433574876399999,0.0,0.0,0.0,425.032763568,0.0,93816.05928107
2008-04-25,0.0,0.0,0.0,1678.5038066546372,0.0,0.0,9803.191931676,3098.6393975648,0.0,0.0,5.892706027499999,189.0237676048,4.917448804,0.0,62.2293161364,0.0,0.0,0.0,0.0,3385.390139406,3.8374061625999984,0.0,0.0,0.0,286.386530255,0.0,87185.904228535
2008-04-26,0.0,0.0,0.0,13338.163582800002,0.0,0.0,28379.849811456,3670.7197661264,0.0,0.0,10.9443315,174.9819751069,6.82089633,0.0,86.7187544832,0.0,0.0,0.0,0.0,3918.553388937,7.089818390499999,0.0,0.0,0.0,426.96848509,0.0,100430.00441158
2008-04-27,0.0,0.0,0.0,16841.858574366,0.0,0.0,56258.45314908,3824.4804948816,0.0,0.0,27.37979955,172.4951219176,6.279305502,0.0,66.9217704372,0.0,0.0,0.0,0.0,8209.89779049,9.079371486,0.0,0.0,0.0,922.50949931,0.0,38870.18288983
2008-04-28,0.0,0.0,0.0,9814.0182651582,0.0,0.0,104480.66233176,2895.01616026672,0.0,0.0,8.968743985,399.163284524,1.39954219342,0.0,33.620804028,0.0,0.0,0.0,0.0,3266.35121769,8.436864645999998,0.0,0.0,0.0,1580.7987377,0.0,36994.36054107
2008-04-29,0.0,0.0,0.0,2470.3528023495,0.0,0.0,36894.36967008,9241.4457237488,0.0,0.0,21.0949906,713.734508062,2.825506222,0.0,36.0301402944,0.0,0.0,0.0,0.0,4109.530070514,6.489806410299998,0.0,0.0,0.0,2091.23404259,0.0,39289.6640629615
2008-04-30,0.0,0.0,0.0,2165.2630938834004,0.0,0.0,68448.58347288,8006.6464904784,0.0,0.0,26.7017323,816.442254572,10.484379958,0.0,42.3978406236,0.0,0.0,0.0,0.0,13014.12145143,9.257314988,0.0,0.0,0.0,1498.34166832,0.0,87251.59103778501
2008-05-01,0.0,0.0,0.0,1820.0918794599,0.0,0.0,18430.7869941,6050.6071589488,0.0,0.0,15.67120516,275.2163693992,14.364317054,0.0,25.1596035936,0.0,0.0,0.0,0.0,8350.43769054,7.3980852284999985,0.0,0.0,0.0,973.304036292,0.0,55053.49504009501
2008-05-02,0.0,0.0,0.0,675.835034333895,0.0,0.0,4719.4227618564,4247.5370786896,0.0,0.0,10.971673005,92.8615198665,3.666401352934,0.0,24.2202308166,0.0,0.0,0.0,0.0,1260.53490612291,3.435762519299999,0.0,0.0,0.0,342.123611158,0.0,36303.56964234
2008-05-03,0.0,0.0,0.0,2630.9112554637,0.0,0.0,8109.063488136,302.5653548385987,0.0,0.0,2.860163361,321.615895704,4.111629953,0.0,68.7955635864,0.0,0.0,0.0,0.0,1831.4288444199,0.607389529889999,0.0,0.0,0.0,181.580090209,0.0,116520.911009235
2008-05-04,0.0,0.0,0.0,5070.170580456001,0.0,0.0,1655.1377017219202,860.0895100475695,0.0,0.0,11.718113719,196.747429854,4.162246366,0.0,47.3749173828,0.0,0.0,0.0,0.0,4688.8380848100005,2.867497379299999,0.0,0.0,0.0,306.6427723464,0.0,95745.720985565
2008-05-05,0.0,0.0,0.0,7329.7903865586,0.0,0.0,3521.4925783752,17388.243927151998,0.0,0.0,59.027406,203.3113554585,2.784271176,0.0,20.8974923136,0.0,0.0,0.0,0.0,5268.80151204,4.226182340899999,0.0,0.0,0.0,765.633774241,0.0,27388.1419354435
2008-05-06,0.0,0.0,0.0,898.4121942306075,0.0,0.0,2817.652662552,8122.145075087999,0.0,0.0,12.916216,170.2529724209,2.252139436,0.0,32.4031589532,0.0,0.0,0.0,0.0,6725.57529666,6.413398871599998,0.0,0.0,0.0,417.854137295,0.0,70843.457124725
2008-05-07,0.0,0.0,0.0,1393.84208305866,0.0,0.0,2768.5833513312,9711.9313010848,0.0,0.0,29.2845767,181.3949512296,2.6871666714,0.0,32.2660299528,0.0,0.0,0.0,0.0,4406.531958114,3.924189132399999,0.0,0.0,0.0,626.4482933520001,0.0,59731.93604162
2008-05-08,0.0,0.0,0.0,878.9134347005809,0.0,0.0,768.50529817152,4904.7672083792,0.0,0.0,10.114123125,285.2711217435,0.714740029904,0.0,41.1965115408,0.0,0.0,0.0,0.0,5570.017534785,4.888038218399998,0.0,0.0,0.0,201.963734735,0.0,87442.546441705
2008-05-09,0.0,0.0,0.0,773.3651279159806,0.0,0.0,2037.85628805252,1039.73301875248,0.0,0.0,7.538293655,136.97060431830002,0.446872685574,0.0,78.94561689,0.0,0.0,0.0,0.0,4681.189441269,6.228928337599998,0.0,0.0,0.0,381.867460282,0.0,48929.497832625
2008-05-10,0.0,0.0,0.0,324.541639052763,0.0,0.0,1614.6535237092,1445.2036637472,0.0,0.0,9.303337785,287.303667253,2.5198071028,0.0,92.019729816,0.0,0.0,0.0,0.0,4103.730589266,11.339532864,0.0,0.0,0.0,419.326107753,0.0,14374.5012338025
2008-05-11,0.0,0.0,0.0,795.5397597680172,0.0,0.0,7959.87547056,8564.8655482384,0.0,0.0,27.7025,214.7167781296,3.783144048,0.0,27.284141052,0.0,0.0,0.0,0.0,4978.119485922,10.945303917,0.0,0.0,0.0,1057.49725018,0.0,13944.75342889
2008-05-12,0.0,0.0,0.0,86.07161633640253,0.0,0.0,50178.52005972,16397.053284896,0.0,0.0,58.2424036,266.8856769081,0.85790083016,0.0,49.7425068,0.0,0.0,0.0,0.0,5773.158766815,11.446364377199998,0.0,0.0,0.0,2119.57911123,0.0,48638.527082455
2008-05-13,0.0,0.0,0.0,545.2717660210341,0.0,0.0,33358.408458336,10048.3461428864,0.0,0.0,22.98494805,285.3871262982,0.103457465612,0.0,44.0977689684,0.0,0.0,0.0,0.0,7891.2074406,3.6223894044999994,0.0,0.0,0.0,404.60735301,0.0,64709.020196685
2008-05-14,0.0,0.0,0.0,25.538512025922813,0.0,0.0,5518.186973052,4495.13714116,0.0,0.0,6.830254397499999,254.7852797502,0.519906535102,0.0,13.59824492376,0.0,0.0,0.0,0.0,6277.351363998,3.7963509946999983,0.0,0.0,0.0,326.8475768768,0.0,46515.49037912
2008-05-15,0.0,0.0,0.0,242.01199829049003,0.0,0.0,8418.003051354,52.24692242288208,0.0,0.0,6.810923695,115.3812991994,1.0310644062,0.0,15.03559975176,0.0,0.0,0.0,0.0,5560.544650188,1.9191116141999989,0.0,0.0,0.0,299.803436457,0.0,20603.917475562
2008-05-16,0.0,0.0,0.0,2795.4584257117504,0.0,0.0,29829.26450634,525.9196581195459,0.0,0.0,9.240308345,167.8898720796,6.35254457,0.0,81.5396597316,0.0,0.0,0.0,0.0,3121.526077395,8.150714403299999,0.0,0.0,0.0,556.853155579,0.0,10206.883627888
2008-05-17,0.0,0.0,0.0,3448.2068076495,0.0,0.0,28842.32425776,5377.4634090192,0.0,0.0,25.67597235,109.899214516,21.35382386,0.0,139.103840988,0.0,0.0,0.0,0.0,3900.513621213,12.270028155,0.0,0.0,0.0,952.005440722,0.0,37987.0077789125
2008-05-18,0.0,0.0,0.0,1655.93679028395,0.0,0.0,13222.086969936,2684.09815094944,0.0,0.0,16.55327242,413.177874354,24.95514756,0.0,78.7028478012,0.0,0.0,0.0,0.0,3598.724800473,7.7755361239999985,0.0,0.0,0.0,799.967852817,0.0,34035.1219807605
2008-05-19,0.0,0.0,0.0,598.938443997318,0.0,0.0,6217.390363236,1967.5341781248,0.0,0.0,3.3861917725,417.950052843,11.230612528,0.0,83.9993547456,0.0,0.0,0.0,0.0,3112.509977511,5.284752727099999,0.0,0.0,0.0,162.9161082353,0.0,23058.14422001
2008-05-20,0.0,0.0,0.0,1402.1561891184,0.0,0.0,10457.569838508,463.395544100144,0.0,0.0,4.351556554499999,337.830257401,23.37311114,0.0,181.683167148,0.0,0.0,0.0,0.0,2585.845544634,2.879433896299999,0.0,0.0,0.0,202.3344614347,0.0,29026.738539699
2008-05-21,0.0,0.0,0.0,2539.2342728526,0.0,0.0,3102.7853876292,2217.723295416454,0.0,0.0,3.931116215,183.9538427762,12.70356392,0.0,91.2013793964,0.0,0.0,0.0,0.0,4089.710854119,1.2536004685999993,0.0,0.0,0.0,123.3301253296,0.0,57694.61131917
2008-05-22,0.0,0.0,0.0,513.032050904808,0.0,0.0,3749.3650200708,11696.7369178224,0.0,0.0,17.9036292,106.3094890226,1.060177367154,0.0,23.2223352228,0.0,0.0,0.0,0.0,3671.167947249,1.8907946949999992,0.0,0.0,0.0,655.058539674,0.0,70545.637264485
2008-05-23,0.0,0.0,0.0,1446.05377576587,0.0,0.0,8747.425446396,22492.218612832,0.0,0.0,27.9757159,213.5488881799,0.092208385542,0.0,6.914379344039999,0.0,0.0,0.0,0.0,6355.292514054,2.4577173295999986,0.0,0.0,0.0,872.55659099,0.0,66150.02331132
2008-05-24,0.0,0.0,0.0,429.0182177104644,0.0,0.0,31758.9232194,20629.61786912,0.0,0.0,14.94903799,602.031596368,1.3436935508,0.0,38.121062994,0.0,0.0,0.0,0.0,9759.45806517,4.138159319199998,0.0,0.0,0.0,1245.86302281,0.0,98937.7539183
2008-05-25,0.0,0.0,0.0,704.446015990808,0.0,0.0,44071.17710424,9358.1720920672,0.0,0.0,13.600298645,446.962116147,2.15726267242,0.0,95.1801113088,0.0,0.0,0.0,0.0,12761.55808851,5.409829107599999,0.0,0.0,0.0,810.56496458,0.0,100319.071062295
2008-05-26,0.0,0.0,0.0,2379.384041743774,0.0,0.0,56529.97204764,887.3153486576,0.0,0.0,15.9319635,593.723958719,0.0302034923452,0.0,131.258267784,0.0,0.0,0.0,0.0,14755.87531836,4.319561172499999,0.0,0.0,0.0,536.945537933,0.0,107610.99419927
2008-05-27,0.0,0.0,0.0,855.7869158836197,0.0,0.0,30013.01032938,12057.710401696,0.0,0.0,23.32813395,416.378179244,2.6774663898024,0.0,189.114902424,0.0,0.0,0.0,0.0,11105.35929426,11.4482342565,0.0,0.0,0.0,438.325075069,0.0,78410.358005445
2008-05-28,0.0,0.0,0.0,2404.227607898338,0.0,0.0,95535.62799456,5000.593283992,0.0,0.0,12.538075125,302.1493199357,9.94747662,0.0,99.463478184,0.0,0.0,0.0,0.0,10140.550514952,6.424023238599999,0.0,0.0,0.0,541.059672146,0.0,77030.108759955
2008-05-29,0.0,0.0,0.0,5727.018070689361,0.0,0.0,74479.6454298,7117.3958661312,0.0,0.0,5.7183250725,105.6192503592,8.2226545,0.0,110.511517788,0.0,0.0,0.0,0.0,5136.3631387464,7.7576493275999985,0.0,0.0,0.0,531.524448714,0.0,29308.383430905
2008-05-30,0.0,0.0,0.0,173.223421682472,0.0,0.0,85001.7002328,4503.8648694944,0.0,0.0,14.49450982,44.62080555349,2.4485268366,0.0,42.9462433764,0.0,0.0,0.0,0.0,1138.713865179,1.8581612829999985,0.0,0.0,0.0,421.254575273,0.0,12972.1658719825
2008-05-31,0.0,0.0,0.0,526.5236452571701,0.0,0.0,71967.14299788,4491.5980552912,0.0,0.0,4.614797885,72.4855698233,3.897409896,0.0,34.2544077792,0.0,0.0,0.0,0.0,380.3912413356,1.5177870970499987,0.0,0.0,0.0,428.919238559,0.0,13727.6472143065
2008-06-01,0.0,0.0,0.0,81.79899891478591,0.0,0.0,65100.2469,2645.821626692912,0.0,0.0,29.08894219,201.2351019093,6.64703391,0.0,60.5566836504,0.0,0.0,0.0,0.0,153.5628956212725,3.2015636174499984,0.0,0.0,0.0,743.286603892,0.0,20258.6683374125
2008-06-02,0.0,0.0,0.0,6514.53159022851,0.0,0.0,25111.801842816,20023.20052048,0.0,0.0,62.17742815,268.050136581,3.41666183186,0.0,31.3013475684,0.0,0.0,0.0,0.0,4047.993818286,7.364990505499999,0.0,0.0,0.0,757.729215705,0.0,15606.5722942295
2008-06-03,0.0,0.0,0.0,1132.84971613347,0.0,0.0,91807.55642448,13147.835584984,0.0,0.0,26.86133573,444.18190021,1.4729162528,0.0,43.90870743,0.0,0.0,0.0,0.0,1231.4426269893,6.115094375499998,0.0,0.0,0.0,1124.5555678,0.0,33825.137549016
2008-06-04,0.0,0.0,0.0,89.18985236143335,0.0,0.0,74956.23422352,4600.2584340352005,0.0,0.0,2.873669007,215.9590478855,0.840174361068,0.0,58.3768631628,0.0,0.0,0.0,0.0,142.63041201057,2.785677305799999,0.0,0.0,0.0,525.46973458,0.0,44573.34427803
2008-06-05,0.0,0.0,0.0,168.8781294269998,0.0,0.0,42417.44934648,3907.7812993216,0.0,0.0,12.975394865,216.6478330578,0.32122765322,0.0,45.60383898,0.0,0.0,0.0,0.0,812.6314853645999,2.0286779136499997,0.0,0.0,0.0,405.775729863,0.0,15303.2400663045
2008-06-06,0.0,0.0,0.0,673.9228292024577,0.0,0.0,18504.216700632,6488.2345014592,0.0,0.0,29.201064025,371.013081901,0.912054839546,0.0,25.242837732,0.0,0.0,0.0,0.0,3643.064384751,3.5780313790999987,0.0,0.0,0.0,648.094013644,0.0,10736.190492156
2008-06-07,0.0,0.0,0.0,265.79072704359,0.0,0.0,16043.179714692,9032.902147056,0.0,0.0,13.935110725,293.248776637,0.3962049821514,0.0,68.9046440292,0.0,0.0,0.0,0.0,1818.538783941,2.180629429599999,0.0,0.0,0.0,465.755538983,0.0,21118.148804228
2008-06-08,0.0,0.0,0.0,1856.42266536855,0.0,0.0,19269.846740196,15021.6180835232,0.0,0.0,42.45887485,201.7561418642,0.2549581932514,0.0,19.9614952908,0.0,0.0,0.0,0.0,899.0151884571001,9.283251025399998,0.0,0.0,0.0,1222.13221319,0.0,27395.0793235895
2008-06-09,0.0,0.0,0.0,435.51815302422006,0.0,0.0,51627.306354,24201.692556768,0.0,0.0,40.886543225,168.8966237152,0.4041954769999999,0.0,6.77088108396,0.0,0.0,0.0,0.0,1059.9855494151,12.765878715,0.0,0.0,0.0,1592.45317273,0.0,66171.76877156
2008-06-10,0.0,0.0,0.0,1306.530697495816,0.0,0.0,116639.15835936,24962.424730992,0.0,0.0,53.76663725,146.12316042220002,0.1955278948864,0.0,9.18692834472,0.0,0.0,0.0,0.0,3316.1646010911,14.274136214,0.0,0.0,0.0,2730.01019018,0.0,87286.79241358
2008-06-11,0.0,0.0,0.0,1056.619115541073,0.0,0.0,126145.97262852,20311.820310672,0.0,0.0,24.44663372,209.3791077796,0.2029240724576,0.0,5.48438936094,0.0,0.0,0.0,0.0,7723.74962832,10.131895622999998,0.0,0.0,0.0,2028.42456166,0.0,59539.81619532
2008-06-12,0.0,0.0,0.0,1378.2439823395202,0.0,0.0,51378.18701496,3808.4370695856,0.0,0.0,8.400237615,404.432664129,0.30702045414,0.0,31.3842464208,0.0,0.0,0.0,0.0,4975.375612845,7.1153516542,0.0,0.0,0.0,330.434957839,0.0,74896.01593422
2008-06-13,0.0,0.0,0.0,1593.1871491446,0.0,0.0,44166.52573008,1050.216561844,0.0,0.0,7.311788874999999,286.343805518,2.0587591376,0.0,103.36974228,0.0,0.0,0.0,0.0,6564.721487775,5.112338806899999,0.0,0.0,0.0,498.769138693,0.0,52577.26255312
2008-06-14,0.0,0.0,0.0,587.9195646316725,0.0,0.0,46353.96834744,5237.4388445008,0.0,0.0,14.41674567,214.6726882695,4.7181744420000005,0.0,110.340506556,0.0,0.0,0.0,0.0,2245.0919502,3.602249606299999,0.0,0.0,0.0,489.036929745,0.0,47387.98818937
2008-06-15,0.0,0.0,0.0,773.4196243943426,0.0,0.0,58181.33846616,9060.1872633712,0.0,0.0,15.017869615,46.8893941718,0.654753506866,0.0,37.2058348032,0.0,0.0,0.0,0.0,2297.10138801,4.485981285799999,0.0,0.0,0.0,645.573626544,0.0,28374.60178726
2008-06-16,0.0,0.0,0.0,919.4414320270738,0.0,0.0,30561.29402976,1893.7915431312,0.0,0.0,15.108702505,204.6679019082,4.07363154374,0.0,78.1935616224,0.0,0.0,0.0,0.0,2323.5599190903,3.2365583301999985,0.0,0.0,0.0,591.704945461,0.0,22493.4079145565
2008-06-17,0.0,0.0,0.0,879.7736402597243,0.0,0.0,33588.17039292,3444.8554633376,0.0,0.0,4.754790014999999,179.2369111982,18.48549783,0.0,118.788386976,0.0,0.0,0.0,0.0,190.01765338776,2.581889874499999,0.0,0.0,0.0,449.885716588,0.0,79159.821780365
